ensembl_gene_id	hgnc_symbol	chrom_hsa	entrezgene_id	ensembl_gene_id_mmu	mgi_symbol	chrom_mmu	entrezgene_id_mmu	mgi_id
ENSG00000167964	RAB26	Chr16	25837	ENSMUSG00000079657	Rab26	Chr17	328778	MGI:2443284
ENSG00000162040	HS3ST6	Chr16	64711	ENSMUSG00000039628	Hs3st6	Chr17	328779	MGI:3580487
ENSG00000162006	MSLNL	Chr16	401827	ENSMUSG00000041062	Mslnl	Chr17	328783	MGI:3607710
ENSG00000196748	CLPSL2	Chr6	389383	ENSMUSG00000024224	Clpsl2	Chr17	328788	MGI:2685595
ENSG00000197753	LHFPL5	Chr6	222662	ENSMUSG00000062252	Lhfpl5	Chr17	328789	MGI:1915382
ENSG00000160185	UBASH3A	Chr21	53347	ENSMUSG00000042345	Ubash3a	Chr17	328795	MGI:1926074
ENSG00000133250	ZNF414	Chr19	84330	ENSMUSG00000073423	Zfp414	Chr17	328801	MGI:1915641
ENSG00000112195	TREML2	Chr6	79865	ENSMUSG00000071068	Treml2	Chr17	328833	MGI:2147038
ENSG00000130377	ACSBG2	Chr19	81616	ENSMUSG00000024207	Acsbg2	Chr17	328845	MGI:3587728
ENSG00000186814	ZSCAN30	Chr18	100101467	ENSMUSG00000121479	Zscan30	Chr18	328918	MGI:2685600
ENSG00000171444	MCC	Chr5	4163	ENSMUSG00000071856	Mcc	Chr18	328949	MGI:96930
ENSG00000183111	ARHGEF37	Chr5	389337	ENSMUSG00000045094	Arhgef37	Chr18	328967	MGI:3045339
ENSG00000074657	ZNF532	Chr18	55205	ENSMUSG00000042439	Zfp532	Chr18	328977	MGI:3036282
ENSG00000130856	ZNF236	Chr18	7776	ENSMUSG00000041258	Zfp236	Chr18	329002	MGI:1926950
ENSG00000101493	ZNF516	Chr18	9658	ENSMUSG00000058881	Zfp516	Chr18	329003	MGI:2443957
ENSG00000110046	ATG2A	Chr11	23130	ENSMUSG00000024773	Atg2a	Chr19	329015	MGI:1916291
ENSG00000107593	PKD2L1	Chr10	9033	ENSMUSG00000037578	Pkd2l1	Chr19	329064	MGI:1352448
ENSG00000099194	SCD	Chr10	6319	ENSMUSG00000050195	Scd4	Chr19	329065	MGI:2670997
ENSG00000229847	EMX2OS	Chr10	196047	ENSMUSG00000087095	Emx2os	Chr19	329078	MGI:3052329
ENSG00000165078	CPA6	Chr8	57094	ENSMUSG00000042501	Cpa6	Chr1	329093	MGI:3045348
ENSG00000138411	HECW2	Chr2	57520	ENSMUSG00000042807	Hecw2	Chr1	329152	MGI:2685817
ENSG00000065413	ANKRD44	Chr2	91526	ENSMUSG00000052331	Ankrd44	Chr1	329154	MGI:3045243
ENSG00000138443	ABI2	Chr2	10152	ENSMUSG00000026782	Abi2	Chr1	329165	MGI:106913
ENSG00000144406	UNC80	Chr2	285175	ENSMUSG00000055567	Unc80	Chr1	329178	MGI:2652882
ENSG00000177483	RBM44	Chr2	375316	ENSMUSG00000070732	Rbm44	Chr1	329207	MGI:2685663
ENSG00000142224	IL19	Chr1	29949	ENSMUSG00000016524	Il19	Chr1	329244	MGI:1890472
ENSG00000077157	PPP1R12B	Chr1	4660	ENSMUSG00000073557	Ppp1r12b	Chr1	329251	MGI:1916417
ENSG00000133067	LGR6	Chr1	59352	ENSMUSG00000042793	Lgr6	Chr1	329252	MGI:2441805
ENSG00000213047	DENND1B	Chr1	163486	ENSMUSG00000056268	Dennd1b	Chr1	329260	MGI:2447812
ENSG00000143340	FAM163A	Chr1	148753	ENSMUSG00000015484	Fam163a	Chr1	329274	MGI:3618859
ENSG00000120332	TNN	Chr1	63923	ENSMUSG00000026725	Tnn	Chr1	329278	MGI:2665790
ENSG00000143469	SYT14	Chr1	255928	ENSMUSG00000016200	Syt14	Chr1	329324	MGI:2444490
ENSG00000233198	RNF224	Chr9	643596	ENSMUSG00000089953	Rnf224	Chr2	329360	MGI:2685603
ENSG00000260220	CCDC187	Chr9	399693	ENSMUSG00000048038	Ccdc187	Chr2	329366	MGI:3045295
ENSG00000188523	CFAP77	Chr9	389799	ENSMUSG00000079502	Cfap77	Chr2	329375	MGI:2685669
ENSG00000187024	PTRH1	Chr9	138428	ENSMUSG00000053746	Ptrh1	Chr2	329384	MGI:1913779
ENSG00000163072	NOSTRIN	Chr2	115677	ENSMUSG00000034738	Nostrin	Chr2	329416	MGI:3606242
ENSG00000071909	MYO3B	Chr2	140469	ENSMUSG00000042064	Myo3b	Chr2	329421	MGI:2448580
ENSG00000174982	OR4S2	Chr11	219431	ENSMUSG00000060827	Or4s2b	Chr2	329460	MGI:3031027
ENSG00000110455	ACCS	Chr11	84680	ENSMUSG00000040272	Accs	Chr2	329470	MGI:1919717
ENSG00000188089	PLA2G4E	Chr15	123745	ENSMUSG00000050211	Pla2g4e	Chr2	329502	MGI:1919144
ENSG00000168806	LCMT2	Chr15	9836	ENSMUSG00000074890	Lcmt2	Chr2	329504	MGI:1353659
ENSG00000137770	CTDSPL2	Chr15	51496	ENSMUSG00000033411	Ctdspl2	Chr2	329506	MGI:1196405
ENSG00000197183	NOL4L	Chr20	140688	ENSMUSG00000061411	Nol4l	Chr2	329540	MGI:1918765
ENSG00000101425	BPI	Chr20	671	ENSMUSG00000052922	Bpi	Chr2	329547	MGI:3045315
ENSG00000198026	ZNF335	Chr20	63925	ENSMUSG00000039834	Zfp335	Chr2	329559	MGI:2682313
ENSG00000101197	BIRC7	Chr20	79444	ENSMUSG00000038840	Birc7	Chr2	329581	MGI:2676458
ENSG00000196159	FAT4	Chr4	79633	ENSMUSG00000046743	Fat4	Chr3	329628	MGI:3045256
ENSG00000180440	SERTM1	Chr13	400120	ENSMUSG00000056306	Sertm1	Chr3	329641	MGI:3607715
ENSG00000144893	MED12L	Chr3	116931	ENSMUSG00000056476	Med12l	Chr3	329650	MGI:2139916
ENSG00000174928	C3orf33	Chr3	285315	ENSMUSG00000048581	E130311K13Rik	Chr3	329659	MGI:3607716
ENSG00000052795	FNIP2	Chr4	57600	ENSMUSG00000061175	Fnip2	Chr3	329679	MGI:2683054
ENSG00000163354	DCST2	Chr1	127579	ENSMUSG00000109293	Dcst2	Chr3	329702	MGI:2685606
ENSG00000175984	DENND2C	Chr1	163259	ENSMUSG00000007379	Dennd2c	Chr3	329727	MGI:3036254
ENSG00000184599	TAFA3	Chr1	284467	ENSMUSG00000055865	Tafa3	Chr3	329731	MGI:3046463
ENSG00000162641	AKNAD1	Chr1	254268	ENSMUSG00000049565	Aknad1	Chr3	329738	MGI:3584453
ENSG00000162636	EEIG2	Chr1	284611	ENSMUSG00000040339	Eeig2	Chr3	329739	MGI:3036259
ENSG00000142892	PIGK	Chr1	10026	ENSMUSG00000039047	Pigk	Chr3	329777	MGI:1913863
ENSG00000164953	TMEM67	Chr8	91147	ENSMUSG00000049488	Tmem67	Chr4	329795	MGI:1923928
ENSG00000164976	MYORG	Chr9	57462	ENSMUSG00000046312	Myorg	Chr4	329828	MGI:2140300
ENSG00000215187	CIMIP2B	Chr9	730112	ENSMUSG00000042788	Cimip2b	Chr4	329831	MGI:2445194
ENSG00000164946	FREM1	Chr9	158326	ENSMUSG00000059049	Frem1	Chr4	329872	MGI:2670972
ENSG00000137145	DENND4C	Chr9	55667	ENSMUSG00000038024	Dennd4c	Chr4	329877	MGI:1914769
ENSG00000162402	USP24	Chr1	23358	ENSMUSG00000028514	Usp24	Chr4	329908	MGI:1919936
ENSG00000143001	TMEM61	Chr1	199964	ENSMUSG00000085933	Tmem61	Chr4	329909	MGI:3041156
ENSG00000162390	ACOT11	Chr1	26027	ENSMUSG00000034853	Acot11	Chr4	329910	MGI:1913736
ENSG00000204060	FOXO6	Chr1	100132074	ENSMUSG00000052135	Foxo6	Chr4	329934	MGI:2676586
ENSG00000171812	COL8A2	Chr1	1296	ENSMUSG00000056174	Col8a2	Chr4	329941	MGI:88464
ENSG00000121904	CSMD2	Chr1	114784	ENSMUSG00000028804	Csmd2	Chr4	329942	MGI:2386401
ENSG00000188782	CATSPER4	Chr1	378807	ENSMUSG00000048003	Catsper4	Chr4	329954	MGI:3043288
ENSG00000187144	SPATA21	Chr1	374955	ENSMUSG00000045004	Spata21	Chr4	329972	MGI:3607787
ENSG00000142621	FHAD1	Chr1	114827	ENSMUSG00000051435	Fhad1	Chr4	329977	MGI:1920323
ENSG00000204518	AADACL4	Chr1	343066	ENSMUSG00000078504	Aadacl4fm5	Chr4	329993	MGI:2685284
ENSG00000162571	TTLL10	Chr1	254173	ENSMUSG00000029074	Ttll10	Chr4	330010	MGI:1921855
ENSG00000222011	FAM185A	Chr7	222234	ENSMUSG00000047221	Fam185a	Chr5	330050	MGI:2140983
ENSG00000138074	SLC5A6	Chr2	8884	ENSMUSG00000006641	Slc5a6	Chr5	330064	MGI:2660847
ENSG00000178343	SHISA3	Chr4	152573	ENSMUSG00000050010	Shisa3	Chr5	330096	MGI:3041225
ENSG00000156140	ADAMTS3	Chr4	9508	ENSMUSG00000043635	Adamts3	Chr5	330119	MGI:3045353
ENSG00000162669	HFM1	Chr1	164045	ENSMUSG00000043410	Hfm1	Chr5	330149	MGI:3036246
ENSG00000225783	MIAT	Chr22	440823	ENSMUSG00000097767	Miat	Chr5	330166	MGI:2444886
ENSG00000110906	KCTD10	Chr12	83892	ENSMUSG00000001098	Kctd10	Chr5	330171	MGI:2141207
ENSG00000135090	TAOK3	Chr12	51347	ENSMUSG00000061288	Taok3	Chr5	330177	MGI:3041177
ENSG00000173093	CCDC63	Chr12	160762	ENSMUSG00000043036	Ccdc63	Chr5	330188	MGI:3607777
ENSG00000188735	TMEM120B	Chr12	144404	ENSMUSG00000054434	Tmem120b	Chr5	330189	MGI:3603158
ENSG00000139722	VPS37B	Chr12	79720	ENSMUSG00000066278	Vps37b	Chr5	330192	MGI:1916724
ENSG00000214309	MBLAC1	Chr7	255374	ENSMUSG00000049285	Mblac1	Chr5	330216	MGI:2679717
ENSG00000197093	GAL3ST4	Chr7	79690	ENSMUSG00000075593	Gal3st4	Chr5	330217	MGI:1916254
ENSG00000146555	SDK1	Chr7	221935	ENSMUSG00000039683	Sdk1	Chr5	330222	MGI:2444413
ENSG00000236609	ZNF853	Chr7	54753	ENSMUSG00000093910	Zfp853	Chr5	330230	MGI:2685638
ENSG00000105854	PON2	Chr7	5445	ENSMUSG00000032667	Pon2	Chr6	330260	MGI:106687
ENSG00000005108	THSD7A	Chr7	221981	ENSMUSG00000032625	Thsd7a	Chr6	330267	MGI:2685683
ENSG00000135248	GARIN1B	Chr7	84691	ENSMUSG00000039742	Garin1b	Chr6	330277	MGI:3032524
ENSG00000122778	KIAA1549	Chr7	57670	ENSMUSG00000063455	D630045J12Rik	Chr6	330286	MGI:2669829
ENSG00000197362	ZNF786	Chr7	136051	ENSMUSG00000051499	Zfp786	Chr6	330301	MGI:3026883
ENSG00000122574	WIPF3	Chr7	644150	ENSMUSG00000086040	Wipf3	Chr6	330319	MGI:3044681
ENSG00000106125	MINDY4	Chr7	84182	ENSMUSG00000038022	Mindy4	Chr6	330323	MGI:3583959
ENSG00000115423	DNAH6	Chr2	1768	ENSMUSG00000052861	Dnah6	Chr6	330355	MGI:107744
ENSG00000005436	GCFC2	Chr2	6936	ENSMUSG00000035125	Gcfc2	Chr6	330361	MGI:2141656
ENSG00000163013	FBXO41	Chr2	150726	ENSMUSG00000047013	Fbxo41	Chr6	330369	MGI:1261912
ENSG00000242120	MDFIC2	Chr3	107986096	ENSMUSG00000090667	Mdfic2	Chr6	330390	MGI:2685611
ENSG00000172765	TMCC1	Chr3	23023	ENSMUSG00000030126	Tmcc1	Chr6	330401	MGI:2442368
ENSG00000139044	B4GALNT3	Chr12	283358	ENSMUSG00000041372	B4galnt3	Chr6	330406	MGI:3041155
ENSG00000099954	CECR2	Chr22	27443	ENSMUSG00000071226	Cecr2	Chr6	330409	MGI:1923799
ENSG00000165685	TMEM52B	Chr12	120939	ENSMUSG00000030160	Tmem52b	Chr6	330428	MGI:2442838
ENSG00000064763	FAR2	Chr12	55711	ENSMUSG00000030303	Far2	Chr6	330450	MGI:2687035
ENSG00000180061	TMEM150B	Chr19	284417	ENSMUSG00000046456	Tmem150b	Chr7	330460	MGI:2679718
ENSG00000196263	ZNF471	Chr19	57573	ENSMUSG00000055150	Zfp78	Chr7	330463	MGI:107783
ENSG00000188334	BSPH1	Chr19	100131137	ENSMUSG00000074378	Bsph1	Chr7	330470	MGI:2685613
ENSG00000130749	ZC3H4	Chr19	23211	ENSMUSG00000059273	Zc3h4	Chr7	330474	MGI:2682314
ENSG00000213892	CEACAM16	Chr19	388551	ENSMUSG00000014686	Ceacam16	Chr7	330483	MGI:2685615
ENSG00000167619	TMEM145	Chr19	284339	ENSMUSG00000043843	Tmem145	Chr7	330485	MGI:3607779
ENSG00000185792	NLRP9	Chr19	338321	ENSMUSG00000040614	Nlrp9c	Chr7	330490	MGI:3028627
ENSG00000181007	ZFP82	Chr19	284406	ENSMUSG00000098022	Zfp82	Chr7	330502	MGI:1890753
ENSG00000187833	C2orf78	Chr2	388960	ENSMUSG00000053742	Gm5114	Chr7	330513	MGI:3647631
ENSG00000198690	FAN1	Chr15	22909	ENSMUSG00000033458	Fan1	Chr7	330554	MGI:3045266
ENSG00000188659	SAXO2	Chr15	283726	ENSMUSG00000038570	Saxo2	Chr7	330577	MGI:1914618
ENSG00000166436	TRIM66	Chr11	9866	ENSMUSG00000031026	Trim66	Chr7	330627	MGI:2152406
ENSG00000151006	PRSS53	Chr16	339105	ENSMUSG00000044139	Prss53	Chr7	330657	MGI:2652890
ENSG00000138152	BTBD16	Chr10	118663	ENSMUSG00000040298	Btbd16	Chr7	330660	MGI:3045247
ENSG00000150760	DOCK1	Chr10	1793	ENSMUSG00000058325	Dock1	Chr7	330662	MGI:2429765
ENSG00000182272	B4GALNT4	Chr11	338707	ENSMUSG00000055629	B4galnt4	Chr7	330671	MGI:2652891
ENSG00000178531	CTXN1	Chr19	404217	ENSMUSG00000048644	Ctxn1	Chr8	330695	MGI:88566
ENSG00000197168	NEK5	Chr13	341676	ENSMUSG00000037738	Nek5	Chr8	330721	MGI:2142824
ENSG00000169495	HTRA4	Chr8	203100	ENSMUSG00000037406	Htra4	Chr8	330723	MGI:3036260
ENSG00000188033	ZNF490	Chr19	57474	ENSMUSG00000043090	Zfp866	Chr8	330788	MGI:3584369
ENSG00000187664	HAPLN4	Chr19	404037	ENSMUSG00000007594	Hapln4	Chr8	330790	MGI:2679531
ENSG00000170153	RNF150	Chr4	57484	ENSMUSG00000047747	Rnf150	Chr8	330812	MGI:2443860
ENSG00000072071	ADGRL1	Chr19	22859	ENSMUSG00000013033	Adgrl1	Chr8	330814	MGI:1929461
ENSG00000095059	DHPS	Chr19	1725	ENSMUSG00000060038	Dhps	Chr8	330817	MGI:2683592
ENSG00000166152	C16orf78	Chr16	123970	ENSMUSG00000069971	4933402J07Rik	Chr8	330820	MGI:3607717
ENSG00000159625	DRC7	Chr16	84229	ENSMUSG00000031786	Drc7	Chr8	330830	MGI:2685616
ENSG00000103064	SLC7A6	Chr16	9057	ENSMUSG00000031904	Slc7a6	Chr8	330836	MGI:2142598
ENSG00000119283	TRIM67	Chr1	440730	ENSMUSG00000036913	Trim67	Chr8	330863	MGI:3045323
ENSG00000134627	PIWIL4	Chr11	143689	ENSMUSG00000036912	Piwil4	Chr9	330890	MGI:3041167
ENSG00000183715	OPCML	Chr11	4978	ENSMUSG00000062257	Opcml	Chr9	330908	MGI:97397
ENSG00000134909	ARHGAP32	Chr11	9743	ENSMUSG00000041444	Arhgap32	Chr9	330914	MGI:2450166
ENSG00000196844	PATE2	Chr11	399967	ENSMUSG00000074452	Pate2	Chr9	330921	MGI:2685692
ENSG00000150764	DIXDC1	Chr11	85458	ENSMUSG00000032064	Dixdc1	Chr9	330938	MGI:2679721
ENSG00000185742	C11orf87	Chr11	399947	ENSMUSG00000078307	AI593442	Chr9	330941	MGI:2143099
ENSG00000138622	HCN4	Chr15	10021	ENSMUSG00000032338	Hcn4	Chr9	330953	MGI:1298209
ENSG00000174446	SNAPC5	Chr15	10302	ENSMUSG00000032398	Snapc5	Chr9	330959	MGI:1914282
ENSG00000186198	SLC51B	Chr15	123264	ENSMUSG00000053862	Slc51b	Chr9	330962	MGI:3582052
ENSG00000166839	ANKDD1A	Chr15	348094	ENSMUSG00000066510	Ankdd1a	Chr9	330963	MGI:2686319
ENSG00000235711	ANKRD34C	Chr15	390616	ENSMUSG00000047606	Ankrd34c	Chr9	330998	MGI:2685617
ENSG00000181804	SLC9A9	Chr3	285195	ENSMUSG00000031129	Slc9a9	Chr9	331004	MGI:2679732
ENSG00000173540	GMPPB	Chr3	29925	ENSMUSG00000070284	Gmppb	Chr9	331026	MGI:2660880
ENSG00000163810	TGM4	Chr3	7047	ENSMUSG00000025787	Tgm4	Chr9	331046	MGI:3027002
ENSG00000147697	GSDMC	Chr8	56169	ENSMUSG00000056293	Gsdmc2	Chr15	331063	MGI:2146102
ENSG00000274588	DGKK	ChrX	139189	ENSMUSG00000062393	Dgkk	ChrX	331374	MGI:3580254
ENSG00000125676	THOC2	ChrX	57187	ENSMUSG00000037475	Thoc2	ChrX	331401	MGI:2442413
ENSG00000139351	SYCP3	Chr12	50511	ENSMUSG00000073177	Gm773	ChrX	331416	MGI:2685619
ENSG00000169306	IL1RAPL1	ChrX	11141	ENSMUSG00000052372	Il1rapl1	ChrX	331461	MGI:2687319
ENSG00000242732	RTL5	ChrX	340526	ENSMUSG00000049191	Rtl5	ChrX	331474	MGI:3045324
ENSG00000094841	UPRT	ChrX	139596	ENSMUSG00000073016	Uprt	ChrX	331487	MGI:2685620
ENSG00000182489	XKRX	ChrX	402415	ENSMUSG00000031258	Xkrx	ChrX	331524	MGI:3584011
ENSG00000204065	TCEAL5	ChrX	340543	ENSMUSG00000054034	Tceal5	ChrX	331532	MGI:3036236
ENSG00000123561	SERPINA7	ChrX	6906	ENSMUSG00000031271	Serpina7	ChrX	331535	MGI:3041197
ENSG00000080572	DNAAF6	ChrX	139212	ENSMUSG00000042433	Dnaaf6b	ChrX	331537	MGI:3607720
ENSG00000178409	BEND3	Chr6	57673	ENSMUSG00000038214	Bend3	Chr10	331623	MGI:2677212
ENSG00000181085	MAPK15	Chr8	225689	ENSMUSG00000063704	Mapk15	Chr15	332110	MGI:2652894
ENSG00000170423	KRT78	Chr12	196374	ENSMUSG00000050463	Krt78	Chr15	332131	MGI:1917529
ENSG00000184307	ZDHHC23	Chr3	254887	ENSMUSG00000036304	Zdhhc23	Chr16	332175	MGI:2685625
ENSG00000130182	ZSCAN10	Chr16	84891	ENSMUSG00000023902	Zscan10	Chr17	332221	MGI:3040700
ENSG00000204928	GRXCR2	Chr5	643226	ENSMUSG00000073574	Grxcr2	Chr18	332309	MGI:2685697
ENSG00000173825	TIGD3	Chr11	220359	ENSMUSG00000044390	Tigd3	Chr19	332359	MGI:2681860
ENSG00000186795	KCNK18	Chr10	338567	ENSMUSG00000040901	Kcnk18	Chr19	332396	MGI:2685627
ENSG00000188613	NANOS1	Chr10	340719	ENSMUSG00000072437	Nanos1	Chr19	332397	MGI:2669254
ENSG00000185674	LYG2	Chr2	254773	ENSMUSG00000061584	Lyg2	Chr1	332427	MGI:2685622
ENSG00000187922	LCN10	Chr9	414332	ENSMUSG00000047356	Lcn10	Chr2	332578	MGI:1925000
ENSG00000187796	CARD9	Chr9	64170	ENSMUSG00000026928	Card9	Chr2	332579	MGI:2685628
ENSG00000125531	FNDC11	Chr20	79025	ENSMUSG00000047841	Fndc11	Chr2	332713	MGI:3051572
ENSG00000066185	ZMYND12	Chr1	84217	ENSMUSG00000070806	Zmynd12	Chr4	332934	MGI:2140259
ENSG00000116819	TFAP2E	Chr1	339488	ENSMUSG00000042477	Tfap2e	Chr4	332937	MGI:2679630
ENSG00000260386	LDC1P	Chr1	149086	ENSMUSG00000023120	Ldc1	Chr4	332942	MGI:2685699
ENSG00000206069	LHFPL7	Chr22	255349	ENSMUSG00000066964	Lhfpl7	Chr5	333048	MGI:2685700
ENSG00000171435	KSR2	Chr12	283455	ENSMUSG00000061578	Ksr2	Chr5	333050	MGI:3610315
ENSG00000135253	KCP	Chr7	375616	ENSMUSG00000059022	Kcp	Chr6	333088	MGI:2141640
ENSG00000160471	COX6B2	Chr19	125965	ENSMUSG00000051811	Cox6b2	Chr7	333182	MGI:3044182
ENSG00000167595	PROSER3	Chr19	148137	ENSMUSG00000036864	Proser3	Chr7	333193	MGI:2681861
ENSG00000250374	TRIM75	Chr4	391714	ENSMUSG00000071089	Trim75	Chr8	333307	MGI:2685640
ENSG00000183090	FREM3	Chr4	166752	ENSMUSG00000042353	Frem3	Chr8	333315	MGI:2685641
ENSG00000070729	CNGB1	Chr16	1258	ENSMUSG00000031789	Cngb1	Chr8	333329	MGI:2664102
ENSG00000118017	A4GNT	Chr3	51146	ENSMUSG00000037953	A4gnt	Chr9	333424	MGI:2143261
ENSG00000152642	GPD1L	Chr3	23171	ENSMUSG00000050627	Gpd1l	Chr9	333433	MGI:1289257
ENSG00000229674	H2AL3	ChrX	115482686	ENSMUSG00000061065	H2al1o	ChrX	333452	MGI:3643069
ENSG00000169933	FRMPD4	ChrX	9758	ENSMUSG00000049176	Frmpd4	ChrX	333605	MGI:3042378
ENSG00000013619	MAMLD1	ChrX	10046	ENSMUSG00000059401	Mamld1	ChrX	333639	MGI:3045303
ENSG00000104881	PPP1R13L	Chr19	10848	ENSMUSG00000040734	Ppp1r13l	Chr7	333654	MGI:3525053
ENSG00000169314	C22orf15	Chr22	150248	ENSMUSG00000050157	Gm867	Chr10	333670	MGI:2685713
ENSG00000078177	N4BP2	Chr4	55728	ENSMUSG00000037795	N4bp2	Chr5	333789	MGI:2684414
ENSG00000085063	CD59	Chr11	966	ENSMUSG00000068686	Cd59b	Chr2	333883	MGI:1888996
ENSG00000106258	CYP3A5	Chr7	1577	ENSMUSG00000054417	Cyp3a44	Chr5	337924	MGI:2449818
ENSG00000136152	COG3	Chr13	83548	ENSMUSG00000034893	Cog3	Chr14	338337	MGI:2450151
ENSG00000188394	GPR21	Chr9	2844	ENSMUSG00000053164	Gpr21	Chr2	338346	MGI:2441890
ENSG00000167094	TTC16	Chr9	158248	ENSMUSG00000039021	Ttc16	Chr2	338348	MGI:2443048
ENSG00000044459	CNTLN	Chr9	54875	ENSMUSG00000038070	Cntln	Chr4	338349	MGI:2443104
ENSG00000111271	ACAD10	Chr12	80724	ENSMUSG00000042647	Acad12	Chr5	338350	MGI:2443320
ENSG00000165973	NELL1	Chr11	4745	ENSMUSG00000055409	Nell1	Chr7	338352	MGI:2443902
ENSG00000128000	ZNF780B	Chr19	163131	ENSMUSG00000063047	Zfp780b	Chr7	338354	MGI:2444764
ENSG00000119321	FKBP15	Chr9	23307	ENSMUSG00000066151	Fkbp15	Chr4	338355	MGI:2444782
ENSG00000156502	SUPV3L1	Chr10	6832	ENSMUSG00000020079	Supv3l1	Chr10	338359	MGI:2441711
ENSG00000111962	UST	Chr6	10090	ENSMUSG00000047712	Ust	Chr10	338362	MGI:2442406
ENSG00000134490	TMEM241	Chr18	85019	ENSMUSG00000049411	Tmem241	Chr18	338363	MGI:2442435
ENSG00000141569	TRIM65	Chr17	201292	ENSMUSG00000054517	Trim65	Chr11	338364	MGI:2442815
ENSG00000136052	SLC41A2	Chr12	84102	ENSMUSG00000034591	Slc41a2	Chr10	338365	MGI:2442940
ENSG00000154305	MIA3	Chr1	375056	ENSMUSG00000056050	Mia3	Chr1	338366	MGI:2443183
ENSG00000176658	MYO1D	Chr17	4642	ENSMUSG00000035441	Myo1d	Chr11	338367	MGI:107728
ENSG00000177096	PHETA2	Chr22	150368	ENSMUSG00000049687	Pheta2	Chr15	338368	MGI:2443609
ENSG00000187824	TMEM220	Chr17	388335	ENSMUSG00000050270	Tmem220	Chr11	338369	MGI:2443691
ENSG00000102452	NALCN	Chr13	259232	ENSMUSG00000000197	Nalcn	Chr14	338370	MGI:2444306
ENSG00000173818	ENDOV	Chr17	284131	ENSMUSG00000039850	Endov	Chr11	338371	MGI:2444688
ENSG00000006432	MAP3K9	Chr14	4293	ENSMUSG00000042724	Map3k9	Chr12	338372	MGI:2449952
ENSG00000151418	ATP6V1G3	Chr1	127124	ENSMUSG00000026394	Atp6v1g3	Chr1	338375	MGI:2450548
ENSG00000150656	CNDP1	Chr18	84735	ENSMUSG00000056162	Cndp1	Chr18	338403	MGI:2451097
ENSG00000159256	MORC3	Chr21	23515	ENSMUSG00000039456	Morc3	Chr16	338467	MGI:2136841
ENSG00000103089	FA2H	Chr16	79152	ENSMUSG00000033579	Fa2h	Chr8	338521	MGI:2443327
ENSG00000006459	KDM7A	Chr7	80853	ENSMUSG00000042599	Kdm7a	Chr6	338523	MGI:2443388
ENSG00000260032	NORAD	Chr20	647979	ENSMUSG00000102869	Norad	Chr2	347740	MGI:1914767
ENSG00000180881	CAPS2	Chr12	84698	ENSMUSG00000035694	Caps2	Chr10	353025	MGI:2441980
ENSG00000225190	PLEKHM1	Chr17	9842	ENSMUSG00000034247	Plekhm1	Chr11	353047	MGI:2443207
ENSG00000103355	PRSS33	Chr16	260429	ENSMUSG00000049620	Prss33	Chr17	353130	MGI:2661234
ENSG00000236398	TAS2R39	Chr7	259285	ENSMUSG00000047102	Tas2r139	Chr6	353148	MGI:2681308
ENSG00000183153	GJD3	Chr17	125111	ENSMUSG00000047197	Gjd3	Chr11	353155	MGI:2384150
ENSG00000172889	EGFL7	Chr9	51162	ENSMUSG00000026921	Egfl7	Chr2	353156	MGI:2449923
ENSG00000256436	TAS2R31	Chr12	259290	ENSMUSG00000053217	Tas2r136	Chr6	353165	MGI:2681304
ENSG00000212127	TAS2R14	Chr12	50840	ENSMUSG00000058349	Tas2r117	Chr6	353166	MGI:2681242
ENSG00000212127	TAS2R14	Chr12	50840	ENSMUSG00000057381	Tas2r123	Chr6	353167	MGI:2681264
ENSG00000146411	SLC2A12	Chr6	154091	ENSMUSG00000037490	Slc2a12	Chr10	353169	MGI:3052471
ENSG00000086712	TXLNG	ChrX	55787	ENSMUSG00000038344	Txlng	ChrX	353170	MGI:3590652
ENSG00000106105	GARS1	Chr7	2617	ENSMUSG00000029777	Gars	Chr6	353172	MGI:2449057
ENSG00000174738	NR1D2	Chr3	9975	ENSMUSG00000021775	Nr1d2	Chr14	353187	MGI:2449205
ENSG00000197140	ADAM32	Chr8	203102	ENSMUSG00000037437	Adam32	Chr8	353188	MGI:2653822
ENSG00000179151	EDC3	Chr15	80153	ENSMUSG00000038957	Edc3	Chr9	353190	MGI:2142951
ENSG00000106772	PRUNE2	Chr9	158471	ENSMUSG00000039126	Prune2	Chr19	353211	MGI:1925004
ENSG00000204969	PCDHA2	Chr5	56146	ENSMUSG00000104148	Pcdha2	Chr18	353234	MGI:2681880
ENSG00000204961	PCDHA9	Chr5	9752	ENSMUSG00000103800	Pcdha8	Chr18	353235	MGI:2681879
ENSG00000248383	PCDHAC1	Chr5	56135	ENSMUSG00000103255	Pcdhac1	Chr18	353236	MGI:1891442
ENSG00000243232	PCDHAC2	Chr5	56134	ENSMUSG00000102697	Pcdhac2	Chr18	353237	MGI:1891443
ENSG00000197345	MRPL21	Chr11	219927	ENSMUSG00000024829	Mrpl21	Chr19	353242	MGI:2660674
ENSG00000135521	LTV1	Chr6	84946	ENSMUSG00000019814	Ltv1	Chr10	353258	MGI:2447810
ENSG00000198879	SFMBT2	Chr10	57713	ENSMUSG00000061186	Sfmbt2	Chr2	353282	MGI:2447794
ENSG00000187682	ERAS	ChrX	3266	ENSMUSG00000031160	Eras	ChrX	353283	MGI:2665023
ENSG00000183779	ZNF703	Chr8	80139	ENSMUSG00000085795	Zfp703	Chr8	353310	MGI:2662729
